196	594
196	122
186	628
186	64
186	1001
186	649
22	1340
22	720
22	1119
22	1134
22	1527
22	938
244	1611
244	1084
244	1016
244	497
244	1391
244	1552
244	141
244	1143
244	1183
244	66
166	325
298	730
298	989
298	912
298	695
298	1029
298	1455
115	827
115	421
115	1616
115	873
253	945
253	413
253	1352
253	709
305	1233
305	400
305	29
305	1533
305	1468
305	1389
305	10
305	1202
305	413
6	218
6	442
6	1424
6	769
6	669
6	598
6	19
6	966
6	1320
62	916
62	1455
62	544
62	122
62	621
62	1064
62	1345
62	263
62	1593
62	401
286	891
286	693
286	1523
286	1071
286	927
286	1407
286	793
286	28
286	1353
286	1522
286	1421
286	1615
200	990
200	1231
200	1191
200	1000
200	1619
200	1313
200	639
200	1109
200	947
210	253
210	979
210	838
210	893
210	756
210	177
224	361
224	1461
224	194
224	1578
224	170
224	1500
303	516
303	1104
303	1219
303	1313
303	1600
303	926
303	888
303	1328
303	911
303	1211
303	551
303	1298
303	1226
303	495
303	883
303	898
303	1025
303	281
303	227
303	1099
122	37
122	1640
122	839
194	1381
194	1132
194	1434
194	1535
194	1095
194	129
194	935
194	1453
194	1296
194	300
194	1202
194	1604
194	928
291	1087
291	1273
291	1448
291	1234
291	646
291	332
291	942
291	65
291	983
291	152
291	724
291	659
234	1322
234	898
234	560
234	121
234	346
234	420
234	1672
234	345
234	90
234	408
234	351
234	278
234	716
234	1098
234	1393
234	1182
234	565
234	553
234	1342
234	701
119	260
119	586
119	1246
119	1322
119	1644
119	1440
119	295
119	1299
167	239
167	981
167	1057
299	685
299	674
299	883
299	356
299	1097
299	989
299	661
299	324
299	1537
299	1606
299	626
299	167
308	336
308	820
308	256
308	1014
308	10
308	771
308	393
308	1088
308	508
308	1331
308	451
308	325
308	441
308	1186
308	606
308	278
95	1387
95	283
95	169
95	885
95	1399
95	218
95	321
95	1247
95	1374
95	542
95	780
95	1382
38	499
38	386
38	775
38	1258
38	1628
102	1482
102	54
102	534
102	1499
102	190
102	1437
102	498
102	348
102	393
63	1395
63	1239
63	387
63	1049
160	765
160	1515
160	626
160	1052
160	710
50	723
301	1468
301	981
301	424
301	1175
301	723
301	1116
301	206
301	1484
301	1340
301	675
301	706
225	35
225	833
290	762
290	830
290	604
290	818
290	1414
290	1308
97	882
97	536
97	1555
157	1120
157	1206
157	120
181	894
181	804
181	559
181	310
181	423
181	1617
181	63
181	577
181	167
181	402
181	1407
181	454
181	1548
181	1231
181	183
181	599
181	1468
181	735
278	1535
276	491
276	146
276	1026
276	577
276	836
276	861
276	852
276	793
276	307
276	883
276	315
276	994
276	1398
276	587
276	111
276	1405
276	1142
276	1144
276	638
276	995
276	1052
7	695
7	1285
7	899
7	746
7	1491
7	1061
7	1360
7	924
7	1472
7	1412
7	860
7	1184
7	976
7	698
7	921
7	1414
7	362
10	1341
10	1289
10	305
10	1272
10	317
10	794
10	1656
10	981
284	478
284	348
201	354
201	1139
201	858
201	1544
201	1245
201	1335
201	1473
201	1092
201	457
201	704
201	880
201	1095
201	929
201	881
201	571
201	721
287	1426
287	536
287	110
246	153
246	1457
246	925
246	844
246	1499
246	1171
246	882
246	1030
242	1217
249	1284
249	435
249	1197
249	1092
249	1210
249	36
249	1302
99	1497
99	1286
99	769
99	1213
99	921
99	1397
178	301
178	1041
178	251
178	951
178	306
178	691
178	1203
178	1238
178	1293
178	297
178	426
251	1186
251	654
251	768
251	1422
81	185
81	1119
81	1547
260	1060
25	842
25	506
25	572
25	671
59	392
59	1027
59	759
59	1275
59	322
59	104
59	1412
59	879
59	1448
59	449
59	996
59	714
59	706
59	1222
59	1511
59	819
72	1293
72	1390
72	857
72	430
72	242
72	1046
87	1252
87	836
87	221
87	1029
87	1271
87	1232
87	1485
87	1442
87	595
42	1145
42	303
42	508
42	942
42	1545
42	1468
42	502
42	1607
292	1067
292	689
292	1368
292	888
292	193
20	859
20	1108
13	999
13	1561
13	186
13	987
13	1269
13	1438
13	1337
13	84
13	1407
13	429
13	1475
13	552
13	1331
13	1045
13	1389
13	539
13	918
13	1202
13	1486
13	1557
13	256
13	1471
13	1357
13	1214
13	1436
13	713
138	297
138	1427
138	204
60	1330
60	1355
60	1107
60	614
60	1272
60	247
60	381
60	1278
60	853
57	118
57	1502
57	645
57	127
57	1416
223	134
223	1154
223	1477
223	1121
223	877
189	1380
189	879
189	31
189	472
189	188
189	1598
189	1038
189	255
243	529
243	232
243	689
243	869
92	1192
92	1341
92	548
92	1039
92	366
92	1115
92	187
92	1454
92	908
92	1362
92	1599
92	1316
92	911
92	1080
92	1555
92	1145
241	1105
254	567
254	1285
254	576
254	1616
254	1414
254	1454
254	1377
293	561
293	1514
293	1255
293	1127
293	110
293	1353
293	752
293	1200
293	1388
293	602
293	1340
293	1466
293	1194
293	993
293	1573
293	1449
127	1171
222	1643
222	875
222	539
222	355
222	1547
222	853
222	1538
222	1330
222	610
222	511
222	1600
222	1157
222	1303
222	1611
222	544
222	1501
267	1324
267	1047
267	708
267	1448
267	286
267	152
267	1140
267	1345
11	992
11	93
11	947
11	1371
11	1230
11	946
11	1262
11	1077
8	681
8	1129
8	1277
162	1422
162	758
279	1443
279	14
279	1091
279	1550
279	530
279	329
279	770
279	1501
279	424
279	138
279	1518
279	658
279	1424
279	1006
279	1304
279	1222
279	1273
279	269
145	1604
145	1045
145	579
145	810
145	967
145	1072
145	1263
145	1377
145	708
145	960
145	1664
145	1599
145	435
28	280
28	45
28	1183
28	1064
135	738
135	1058
135	495
32	251
32	754
90	1081
90	74
90	752
90	1256
90	1061
90	791
90	95
90	1041
90	37
90	264
90	985
90	616
216	1622
216	622
216	844
216	906
216	1001
216	174
250	68
250	968
250	1642
250	143
250	271
271	1050
271	1209
271	1537
271	764
271	49
271	903
271	1662
271	105
271	450
271	245
271	649
271	556
265	514
265	293
198	819
198	1660
198	1203
198	227
198	1121
198	551
198	1098
198	394
168	1472
168	462
168	915
110	744
110	45
110	620
110	547
110	482
110	26
58	314
58	1071
58	92
58	830
58	1521
58	968
58	1169
237	952
237	1662
94	1561
94	1293
94	1202
94	816
94	924
94	645
94	1549
94	883
94	1464
94	48
94	1295
94	1099
94	272
94	1433
94	57
94	875
128	1539
128	152
128	1174
128	782
128	298
128	755
128	250
128	1504
44	196
44	1122
44	92
44	128
44	1332
44	271
44	512
264	543
264	315
264	1054
264	1001
264	48
41	1315
41	1257
41	600
82	1210
82	410
82	406
82	29
82	731
82	684
82	380
262	1341
262	1510
262	257
262	285
262	895
262	875
262	823
174	1143
174	233
174	1278
174	855
174	1622
174	1038
174	1121
174	17
43	1160
43	1439
43	1319
43	871
43	1184
43	1616
43	1277
43	866
43	1474
84	275
84	928
84	698
269	752
269	928
269	344
269	1547
269	1145
269	529
269	1615
269	520
269	253
269	273
269	1284
269	1249
269	314
259	576
259	1412
85	637
85	339
85	117
85	1109
85	940
85	1415
85	44
85	262
85	747
85	1559
85	1110
85	975
213	608
213	1375
213	773
213	1228
213	1145
213	822
121	1049
121	1561
121	44
49	944
49	147
49	803
49	1057
49	1295
49	505
49	485
49	578
49	1339
155	836
68	1094
68	959
172	1206
172	573
19	498
268	755
268	865
268	28
268	777
268	725
268	952
268	572
268	1612
268	915
268	157
268	637
268	77
268	537
268	281
5	1356
5	297
5	63
5	67
5	748
5	1540
5	479
80	596
80	1042
66	397
66	856
18	1341
18	1519
18	263
18	678
18	1007
18	507
18	499
18	444
18	630
18	1284
18	205
18	1556
26	1289
26	643
26	1318
26	1307
26	1602
130	1303
130	663
130	1366
130	1655
130	650
130	381
130	999
130	1501
130	1333
130	1612
130	978
130	1403
130	1480
130	633
130	308
256	861
256	895
256	1165
256	1670
256	1308
256	1302
256	898
256	663
256	970
1	1350
1	1025
1	1444
1	360
1	952
1	959
1	737
1	894
1	823
1	506
1	1511
56	1333
56	787
56	1480
56	136
56	1436
56	1208
56	1478
56	1679
15	1452
15	549
15	114
15	1551
15	1403
207	17
207	626
207	1298
207	604
207	338
207	1174
207	1000
207	1379
207	1009
207	947
232	741
232	730
232	337
232	963
52	679
52	1567
52	947
161	1205
161	1058
161	63
148	137
148	303
148	489
125	526
125	1140
125	1560
125	1061
125	1585
125	857
125	1640
125	10
83	1602
83	33
83	1200
83	1097
83	351
83	394
83	506
272	658
272	618
272	686
151	1294
151	1114
151	1140
151	539
151	561
151	798
151	1522
151	1012
151	828
151	358
151	1141
151	984
151	1146
54	217
54	1622
54	603
16	57
16	1241
16	1482
16	956
16	1440
16	863
91	671
91	650
91	513
91	530
294	859
294	1598
294	855
294	967
294	1304
294	1015
229	277
229	796
36	578
70	872
70	940
70	1043
70	579
70	696
70	1443
14	1604
14	1041
14	1036
14	80
295	37
295	681
295	820
295	34
295	821
295	864
295	1232
295	547
233	336
233	379
233	1137
233	748
233	953
214	152
214	1587
214	523
214	1211
214	124
214	1175
192	1377
192	1205
100	281
100	1425
100	1445
307	176
307	621
307	979
307	48
307	757
297	1585
297	1362
297	1305
297	1056
297	268
297	1088
297	379
297	1344
193	500
193	692
193	1442
193	471
193	961
113	470
113	1529
113	1560
275	251
275	732
275	993
275	1416
219	1054
219	581
218	852
218	728
218	582
123	1260
123	378
123	433
158	1469
158	1349
158	567
158	164
158	813
158	702
158	812
302	244
23	598
23	632
23	769
23	180
23	578
23	1148
23	783
296	1609
296	933
296	1041
296	575
296	1274
296	1188
33	651
154	1327
154	679
154	1463
77	702
77	749
77	169
270	424
270	1559
270	502
270	1017
270	280
270	393
187	207
187	1267
187	797
170	967
101	1271
101	1194
101	1024
184	1401
184	1098
184	838
184	759
184	1675
184	139
184	895
184	1342
184	1038
184	519
184	625
112	1186
112	1147
133	836
133	1352
215	1016
215	248
215	1082
215	1639
69	1317
69	1632
69	818
104	105
104	399
104	1482
104	1029
104	865
240	1233
144	61
144	444
144	460
144	425
144	995
144	1485
144	252
144	506
144	1489
191	724
191	449
61	138
142	558
142	510
177	1644
177	1185
177	313
177	570
177	138
203	233
203	1238
21	1516
21	472
21	778
21	697
21	1504
21	1553
21	848
21	946
197	491
197	755
197	1030
197	324
197	1204
134	413
180	1595
180	645
180	1115
236	1168
236	1110
236	1673
236	726
236	995
263	265
263	773
263	754
263	1578
263	1500
109	1658
109	1185
109	1424
109	777
109	307
109	1096
109	1195
109	1261
109	756
109	521
64	523
64	658
64	1327
64	1280
64	465
64	1347
64	1353
64	1160
114	113
114	778
239	1601
239	1527
239	59
239	616
239	129
239	735
239	1225
117	1068
117	727
117	537
117	1549
65	1261
65	1347
65	920
65	949
137	358
137	1377
257	820
257	1638
257	547
111	790
285	185
285	190
96	429
96	111
96	529
116	461
116	387
116	1346
116	1188
116	1499
116	812
73	589
73	799
73	558
221	1436
221	986
221	1112
221	507
221	947
221	1066
235	1173
235	16
235	891
235	872
164	383
164	371
164	834
281	734
281	274
182	501
182	1004
129	547
129	1276
45	710
45	734
131	218
131	71
230	1303
230	409
230	261
230	1566
230	1522
230	1541
126	768
126	434
231	246
280	1278
280	1560
280	555
280	1375
280	205
280	1492
280	163
280	1328
280	1120
280	1009
280	1640
288	458
288	1341
288	1425
152	421
152	923
152	1319
152	1578
152	407
217	1123
217	575
217	326
217	1295
79	1532
79	999
79	442
75	669
75	494
75	1594
75	796
245	453
282	1330
78	128
118	1238
118	574
118	1599
283	377
283	912
283	940
171	2
171	1532
107	148
226	1406
226	420
306	466
306	508
173	895
173	1210
185	1441
185	419
150	240
150	975
274	911
274	1599
274	416
188	412
188	703
188	1595
188	1452
188	184
48	492
48	1321
48	332
311	371
311	905
311	263
311	1644
311	879
311	704
311	808
311	607
311	476
311	237
311	295
311	1612
165	126
165	1436
208	1413
208	606
2	675
2	371
2	1248
205	1108
248	1473
248	571
248	669
93	1516
159	812
159	145
159	1552
159	1198
159	696
146	714
146	527
29	1111
29	1061
156	914
156	307
37	1139
37	707
37	1455
141	160
141	226
141	942
141	216
141	1240
195	55
195	545
195	505
195	140
108	466
108	235
47	838
255	1073
255	1417
255	518
255	1305
89	541
89	1055
89	1235
89	179
140	290
190	1582
190	1226
190	1502
24	997
24	422
24	1657
17	349
17	1512
313	1068
313	463
313	799
313	1112
313	60
313	1168
313	548
313	1315
313	923
313	1034
313	1542
53	1504
53	1137
124	1592
149	216
149	188
176	1219
176	744
176	880
106	1015
106	257
106	708
312	376
312	1332
312	1218
312	852
312	161
312	834
312	1154
312	829
312	79
175	891
175	1077
153	299
220	1404
143	394
199	1360
199	946
202	419
277	1148
277	266
277	510
206	370
206	1171
206	1294
76	245
76	873
76	1293
76	450
314	980
314	538
314	334
314	1431
314	590
314	136
314	165
314	346
314	1478
314	414
136	122
136	500
179	1168
179	1493
4	1086
304	712
304	635
3	1375
3	194
3	1642
227	320
227	327
227	1283
252	1268
212	791
310	1180
35	1075
147	1297
105	138
34	420
71	1140
71	44
51	1608
204	566
204	1410
315	315
315	1557
315	391
315	622
31	729
31	30
316	322
316	1620
316	1519
103	1292
103	674
318	1252
318	564
318	1356
318	494
318	1448
318	1169
318	970
30	1157
30	1174
120	1316
120	204
46	1629
46	140
289	795
289	687
209	1179
209	491
261	737
261	700
88	1157
9	56
247	1296
247	1400
321	1602
321	1448
321	1634
321	1250
321	583
266	1521
74	821
74	289
238	1196
238	1315
319	1297
323	631
323	565
323	1555
323	112
67	943
67	468
211	1264
211	1045
98	1270
98	560
12	463
12	1211
12	1131
40	1417
40	634
258	656
228	453
325	1468
325	15
325	1585
325	1102
325	948
325	49
320	770
320	1093
320	1000
320	730
320	967
320	1069
320	1612
326	1111
326	937
326	1496
326	1102
326	1082
326	703
326	373
326	955
327	983
327	761
327	361
327	1371
327	259
327	716
327	1044
327	1184
327	572
327	429
327	295
327	1215
183	1439
183	779
183	1131
328	747
328	30
328	288
328	954
328	1303
328	1568
328	1617
328	1023
328	1175
328	24
328	1384
328	573
322	1292
322	863
322	1478
330	10
330	815
330	746
330	623
330	1197
330	1046
27	43
331	1108
331	1397
331	1368
332	1212
332	900
332	168
332	1398
332	1639
332	1663
332	1401
332	563
329	1480
329	1159
329	1602
86	544
139	1096
300	1499
163	1566
333	123
333	1111
334	1304
334	639
334	1504
334	826
334	636
334	516
334	353
334	1423
334	1482
334	690
334	66
334	674
334	407
334	697
39	1201
324	1325
324	719
324	182
132	636
336	928
336	59
336	1424
336	136
336	39
336	462
335	357
169	1243
169	288
338	307
338	452
338	1148
339	1090
339	999
339	1193
339	1555
339	1137
339	1247
339	1541
339	360
339	1604
339	140
339	1170
309	1235
342	895
342	902
342	1524
342	1038
342	660
342	58
342	527
342	1084
342	798
340	128
